# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,需求地区ID,需求LevelMode,需求关卡ID,物品使用次数,CD时间,共享CD组,副本中使用次数,CD下线是否保留,使用目标,动作技能,物品使用功能1名称,物品使用功能1参数1,物品使用功能1参数2,物品使用功能1参数3,物品使用功能2名称,物品使用功能2参数1,物品使用功能2参数2,物品使用功能2参数3,物品使用功能3名称,物品使用功能3参数1,物品使用功能3参数2,物品使用功能3参数3,物品使用功能4名称,物品使用功能4参数1,物品使用功能4参数2,物品使用功能4参数3,可否被偷窃,共享携带上限组ID,物品伤害信息,排序参数,商城索引ID,素材分类_1,素材价值_1,素材分类_2,素材价值_2,素材分类_3,素材价值_3,素材分类_4,素材价值_4,素材分类_5,素材价值_5,素材分类_6,素材价值_6,素材分类_7,素材价值_7,素材分类_8,素材价值_8,素材分类_9,素材价值_9,素材分类_10,素材价值_10,随机狩猎奖励点,解绑道具,解绑道具数量
10050,星盘礼·III,"""<FONT COLOR=\""\#68A16A\"" >Use：打开后Get 活动奖励</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：星盘活动</FONT><BR><BR><FONT COLOR=\""\#C6B262\"" >累计解锁3个星座后即可领取</FONT>""",1,5,gifts_media_to_purple,1,0,1,1,9,2,0,0,999,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,4054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10050,,,,,,,,,,,,,,,,,,,,,,,,,,
10051,星盘礼·IV,"""<FONT COLOR=\""\#68A16A\"" >Use：打开后Get 活动奖励</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：星盘活动</FONT><BR><BR><FONT COLOR=\""\#C6B262\"" >累计解锁4个星座后即可领取</FONT>""",1,5,gifts_media_to_purple,1,0,1,1,9,2,0,0,999,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,4055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10051,,,,,,,,,,,,,,,,,,,,,,,,,,
10052,星盘礼·V,"""<FONT COLOR=\""\#68A16A\"" >Use：打开后Get 活动奖励</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：星盘活动</FONT><BR><BR><FONT COLOR=\""\#C6B262\"" >累计解锁5个星座后即可领取</FONT>""",1,5,gifts_media_to_purple,1,0,1,1,9,2,0,0,999,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,4056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10052,,,,,,,,,,,,,,,,,,,,,,,,,,
10053,星盘礼·陆,"""<FONT COLOR=\""\#68A16A\"" >Use：打开后Get 活动奖励</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：星盘活动</FONT><BR><BR><FONT COLOR=\""\#C6B262\"" >累计解锁6个星座后即可领取</FONT>""",1,5,gifts_media_to_purple,1,0,1,1,9,2,0,0,999,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,4057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10053,,,,,,,,,,,,,,,,,,,,,,,,,,
10054,星盘礼·柒,"""<FONT COLOR=\""\#68A16A\"" >Use：打开后Get 活动奖励</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：星盘活动</FONT><BR><BR><FONT COLOR=\""\#C6B262\"" >累计解锁7个星座后即可领取</FONT>""",1,5,gifts_media_to_purple,1,0,1,1,9,2,0,0,999,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,4058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10054,,,,,,,,,,,,,,,,,,,,,,,,,,
10055,星盘礼·捌,"""<FONT COLOR=\""\#68A16A\"" >Use：打开后Get 活动奖励</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：星盘活动</FONT><BR><BR><FONT COLOR=\""\#C6B262\"" >累计解锁8个星座后即可领取</FONT>""",1,5,gifts_media_to_purple,1,0,1,1,9,2,0,0,999,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,4059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10055,,,,,,,,,,,,,,,,,,,,,,,,,,
10056,星盘礼·玖,"""<FONT COLOR=\""\#68A16A\"" >Use：打开后Get 活动奖励</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：星盘活动</FONT><BR><BR><FONT COLOR=\""\#C6B262\"" >累计解锁9个星座后即可领取</FONT>""",1,5,gifts_media_to_purple,1,0,1,1,9,2,0,0,999,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,4060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10056,,,,,,,,,,,,,,,,,,,,,,,,,,
10057,星盘礼·拾,"""<FONT COLOR=\""\#68A16A\"" >Use：打开后Get 活动奖励</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：星盘活动</FONT><BR><BR><FONT COLOR=\""\#C6B262\"" >累计解锁10个星座后即可领取</FONT>""",1,5,gifts_media_to_purple,1,0,1,1,9,2,0,0,999,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,4061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10057,,,,,,,,,,,,,,,,,,,,,,,,,,
10058,星盘礼·拾壹,"""<FONT COLOR=\""\#68A16A\"" >Use：打开后Get 活动奖励</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：星盘活动</FONT><BR><BR><FONT COLOR=\""\#C6B262\"" >累计解锁11个星座后即可领取</FONT>""",1,5,gifts_media_to_purple,1,0,1,1,9,2,0,0,999,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,4062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10058,,,,,,,,,,,,,,,,,,,,,,,,,,
10059,星盘礼·拾贰,"""<FONT COLOR=\""\#68A16A\"" >Use：打开后Get 活动奖励</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：星盘活动</FONT><BR><BR><FONT COLOR=\""\#C6B262\"" >累计解锁12个星座后即可领取</FONT>""",1,5,gifts_media_to_purple,1,0,1,1,9,2,0,0,999,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,4063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10059,,,,,,,,,,,,,,,,,,,,,,,,,,
10060,星盘达人礼包,"""<FONT COLOR=\""\#68A16A\"" >Use：打开后Get Material Dissolventx2,随机2~6点Hunting Soul Point,随机2~6点Burning Soul Point,并有一定概率Get 双鱼黄金战刃·S（7天）x1</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：星盘活动</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">累计解锁10颗星后即可领取</FONT>""",1,5,gifts_media_to_purple,1,0,1,1,9,2,0,0,999,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,4064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10060,,,,,,,,,,,,,,,,,,,,,,,,,,
10061,[Battle Jewel【1】],"""<FONT COLOR=\""\#68A16A\"" >Usage: To learn how to craft the corresponding jewel</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source: Shop</FONT><BR>""",1,5,recipe_jewel_04,1,0,1,1,7,0,0,0,999,0,0,25000,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,,0,0,0,学习生产配方,768,0,0,播放特效,613,0,0,0,0,0,0,0,0,0,0,0,10061,,,,,,,,,,,,,,,,,,,,,,,,,,
10062,[Battle Jewel【2】],"""<FONT COLOR=\""\#68A16A\"" >Usage: To learn how to craft the corresponding jewel</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source: Shop</FONT><BR>""",1,5,recipe_jewel_04,1,0,1,1,7,0,0,0,999,0,0,25000,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,,0,0,0,学习生产配方,769,0,0,播放特效,613,0,0,0,0,0,0,0,0,0,0,0,10062,,,,,,,,,,,,,,,,,,,,,,,,,,
10063,[Feather Jewel【1】],"""<FONT COLOR=\""\#68A16A\"" >Usage: To learn how to craft the corresponding jewel</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source: Shop</FONT><BR>""",1,5,recipe_jewel_04,1,0,1,1,7,0,0,0,999,0,0,25000,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,,0,0,0,学习生产配方,770,0,0,播放特效,613,0,0,0,0,0,0,0,0,0,0,0,10063,,,,,,,,,,,,,,,,,,,,,,,,,,
10064,[Feather Jewel【2】],"""<FONT COLOR=\""\#68A16A\"" >Usage: To learn how to craft the corresponding jewel</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source: Shop</FONT><BR>""",1,5,recipe_jewel_04,1,0,1,1,7,0,0,0,999,0,0,25000,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,,0,0,0,学习生产配方,771,0,0,播放特效,613,0,0,0,0,0,0,0,0,0,0,0,10064,,,,,,,,,,,,,,,,,,,,,,,,,,
10065,[Hotheaded Jewel【1】],"""<FONT COLOR=\""\#68A16A\"" >Usage: To learn how to craft the corresponding jewel</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source: Shop</FONT><BR>""",1,5,recipe_jewel_04,1,0,1,1,7,0,0,0,999,0,0,25000,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,,0,0,0,学习生产配方,772,0,0,播放特效,613,0,0,0,0,0,0,0,0,0,0,0,10065,,,,,,,,,,,,,,,,,,,,,,,,,,
10066,[Hotheaded Jewel【2】],"""<FONT COLOR=\""\#68A16A\"" >Usage: To learn how to craft the corresponding jewel</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source: Shop</FONT><BR>""",1,5,recipe_jewel_04,1,0,1,1,7,0,0,0,999,0,0,25000,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,,0,0,0,学习生产配方,773,0,0,播放特效,613,0,0,0,0,0,0,0,0,0,0,0,10066,,,,,,,,,,,,,,,,,,,,,,,,,,
10067,[Frostbite Jewel【1】],"""<FONT COLOR=\""\#68A16A\"" >Usage: To learn how to craft the corresponding jewel</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source: Shop</FONT><BR>""",1,5,recipe_jewel_04,1,0,1,1,7,0,0,0,999,0,0,25000,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,,0,0,0,学习生产配方,774,0,0,播放特效,613,0,0,0,0,0,0,0,0,0,0,0,10067,,,,,,,,,,,,,,,,,,,,,,,,,,
10068,[Frostbite Jewel【2】],"""<FONT COLOR=\""\#68A16A\"" >Usage: To learn how to craft the corresponding jewel</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source: Shop</FONT><BR>""",1,5,recipe_jewel_04,1,0,1,1,7,0,0,0,999,0,0,25000,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,,0,0,0,学习生产配方,775,0,0,播放特效,613,0,0,0,0,0,0,0,0,0,0,0,10068,,,,,,,,,,,,,,,,,,,,,,,,,,
10069,[Nightowl Jewel【1】],"""<FONT COLOR=\""\#68A16A\"" >Usage: To learn how to craft the corresponding jewel</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source: Shop</FONT><BR>""",1,5,recipe_jewel_04,1,0,1,1,7,0,0,0,999,0,0,25000,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,,0,0,0,学习生产配方,776,0,0,播放特效,613,0,0,0,0,0,0,0,0,0,0,0,10069,,,,,,,,,,,,,,,,,,,,,,,,,,
10070,[Nightowl Jewel【2】],"""<FONT COLOR=\""\#68A16A\"" >Usage: To learn how to craft the corresponding jewel</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source: Shop</FONT><BR>""",1,5,recipe_jewel_04,1,0,1,1,7,0,0,0,999,0,0,25000,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,,0,0,0,学习生产配方,777,0,0,播放特效,613,0,0,0,0,0,0,0,0,0,0,0,10070,,,,,,,,,,,,,,,,,,,,,,,,,,
10071,[Rise&Shine Jewel【1】],"""<FONT COLOR=\""\#68A16A\"" >Usage: To learn how to craft the corresponding jewel</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source: Shop</FONT><BR>""",1,5,recipe_jewel_04,1,0,1,1,7,0,0,0,999,0,0,25000,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,,0,0,0,学习生产配方,778,0,0,播放特效,613,0,0,0,0,0,0,0,0,0,0,0,10071,,,,,,,,,,,,,,,,,,,,,,,,,,
10072,[Rise&Shine Jewel【2】],"""<FONT COLOR=\""\#68A16A\"" >Usage: To learn how to craft the corresponding jewel</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source: Shop</FONT><BR>""",1,5,recipe_jewel_04,1,0,1,1,7,0,0,0,999,0,0,25000,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,,0,0,0,学习生产配方,779,0,0,播放特效,613,0,0,0,0,0,0,0,0,0,0,0,10072,,,,,,,,,,,,,,,,,,,,,,,,,,
10073,[Toxic Fang Jewel【1】],"""<FONT COLOR=\""\#68A16A\"" >Usage: To learn how to craft the corresponding jewel</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source: Shop</FONT><BR>""",1,5,recipe_jewel_04,1,0,1,1,7,0,0,0,999,0,0,25000,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,,0,0,0,学习生产配方,780,0,0,播放特效,613,0,0,0,0,0,0,0,0,0,0,0,10073,,,,,,,,,,,,,,,,,,,,,,,,,,
10074,[Toxic Fang Jewel【2】],"""<FONT COLOR=\""\#68A16A\"" >Usage: To learn how to craft the corresponding jewel</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source: Shop</FONT><BR>""",1,5,recipe_jewel_04,1,0,1,1,7,0,0,0,999,0,0,25000,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,,0,0,0,学习生产配方,781,0,0,播放特效,613,0,0,0,0,0,0,0,0,0,0,0,10074,,,,,,,,,,,,,,,,,,,,,,,,,,
10075,[Soul Jewel【1】],"""<FONT COLOR=\""\#68A16A\"" >Usage: To learn how to craft the corresponding jewel</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source: Shop</FONT><BR>""",1,5,recipe_jewel_04,1,0,1,1,7,0,0,0,999,0,0,25000,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,,0,0,0,学习生产配方,782,0,0,播放特效,613,0,0,0,0,0,0,0,0,0,0,0,10075,,,,,,,,,,,,,,,,,,,,,,,,,,
10076,[Soul Jewel【2】],"""<FONT COLOR=\""\#68A16A\"" >Usage: To learn how to craft the corresponding jewel</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source: Shop</FONT><BR>""",1,5,recipe_jewel_04,1,0,1,1,7,0,0,0,999,0,0,25000,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,,0,0,0,学习生产配方,783,0,0,播放特效,613,0,0,0,0,0,0,0,0,0,0,0,10076,,,,,,,,,,,,,,,,,,,,,,,,,,
10077,[Courage Jewel【1】],"""<FONT COLOR=\""\#68A16A\"" >Usage: To learn how to craft the corresponding jewel</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source: Shop</FONT><BR>""",1,5,recipe_jewel_04,1,0,1,1,7,0,0,0,999,0,0,25000,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,,0,0,0,学习生产配方,784,0,0,播放特效,613,0,0,0,0,0,0,0,0,0,0,0,10077,,,,,,,,,,,,,,,,,,,,,,,,,,
10078,[Courage Jewel【2】],"""<FONT COLOR=\""\#68A16A\"" >Usage: To learn how to craft the corresponding jewel</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source: Shop</FONT><BR>""",1,5,recipe_jewel_04,1,0,1,1,7,0,0,0,999,0,0,25000,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,,0,0,0,学习生产配方,785,0,0,播放特效,613,0,0,0,0,0,0,0,0,0,0,0,10078,,,,,,,,,,,,,,,,,,,,,,,,,,
10100,奇怪的甜品,"""<FONT COLOR=\""\#68A16A\"" >Use：Can randomly get 各类情人节甜品</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Activities</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">（2017年3月28日后将失效自动删除）</FONT>""",1,4,mug_003,1,0,1,1,9,2,0,0,999,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,,0,0,0,执行开包,4076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10100,,,,,,,,,,,,,,,,,,,,,,,,,,
10101,巧克力礼盒,"""<FONT COLOR=\""\#68A16A\"" >超大份情人节礼盒，可交给梅杰波尔坦的米雅开启糖果盛宴</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Activities</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">（2017年3月28日后将失效自动删除）</FONT>""",1,4,gifts_event_ bonus_yellow,1,0,1,1,1,2,0,0,999,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10101,,,,,,,,,,,,,,,,,,,,,,,,,,
10102,美味的爱心曲奇,"""<FONT COLOR=\""\#68A16A\"" >美味的爱心曲奇，可大幅提升猎人身高，成功概率中等，失败则恢复原有身高</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Activities</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">（2017年3月28日后将失效自动删除）</FONT>""",1,3,mug_004,1,0,1,1,1,2,0,0,999,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,200100022,人物长高,45,700,900,0,0,0,0,0,0,0,0,0,0,0,0,0,10102,,,,,,,,,,,,,,,,,,,,,,,,,,
10103,香甜的爱心曲奇,"""<FONT COLOR=\""\#68A16A\"" >香甜的爱心曲奇，可小幅提升猎人身高，成功概率高，失败则恢复原有身高</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Activities</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">（2017年3月28日后将失效自动删除）</FONT>""",1,4,mug_005,1,0,1,1,1,2,0,0,999,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,200100022,人物长高,85,100,200,0,0,0,0,0,0,0,0,0,0,0,0,0,10103,,,,,,,,,,,,,,,,,,,,,,,,,,
10104,美味的小饼干,"""<FONT COLOR=\""\#68A16A\"" >美味的小饼干，可大幅提升艾露猫身高，成功概中等，失败则恢复原有身高</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Activities</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">（2017年3月28日后将失效自动删除）</FONT>""",1,3,mug_002,1,0,1,1,1,2,0,0,999,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,宠物长高,45,350,450,0,0,0,0,0,0,0,0,0,0,0,0,0,10104,,,,,,,,,,,,,,,,,,,,,,,,,,
10105,香甜的小饼干,"""<FONT COLOR=\""\#68A16A\"" >香甜的小饼干，可小幅提升艾露猫身高，成功概率高，失败则恢复原有身高</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Activities</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">（2017年3月28日后将失效自动删除）</FONT>""",1,4,mug_001,1,0,1,1,1,2,0,0,999,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,宠物长高,85,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,10105,,,,,,,,,,,,,,,,,,,,,,,,,,
10106,充满爱意的巧克力,"""<FONT COLOR=\""\#68A16A\"" >充满爱意的巧克力，可大幅提升猎人身高，成功概率中等，失败则恢复原有身高</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Activities</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">（2017年3月28日后将失效自动删除）</FONT>""",1,5,ep_mahat074_01,1,0,1,1,1,2,0,0,999,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,200100022,人物长高,60,400,600,0,0,0,0,0,0,0,0,0,0,0,0,0,10106,,,,,,,,,,,,,,,,,,,,,,,,,,
10107,白色情人礼180CM,"""<FONT COLOR=\""\#68A16A\"" >Use：Get  material Growth Couponx2,Mega Potionx10,Meow Meow Coinsx10</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">身高达到180CM就能摘到情人节礼物啦。每天可领取1次。</FONT>""",1,5,bag_07,1,0,1,1,9,2,0,0,999,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,4070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10107,,,,,,,,,,,,,,,,,,,,,,,,,,
10108,白色情人礼190CM,"""<FONT COLOR=\""\#68A16A\"" >Use：Get  Guts Powderx2，大师守护药剂x2，Silver zennysx3000</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">身高达到190CM就能摘到情人节礼物啦。每天可领取1次。</FONT>""",1,5,bag_02,1,0,1,1,9,2,0,0,999,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,4071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10108,,,,,,,,,,,,,,,,,,,,,,,,,,
10109,白色情人礼200CM,"""<FONT COLOR=\""\#68A16A\"" >Use：Get  秘药x2，心眼药剂x2，Silver zennysx4000</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">身高达到200CM就能摘到情人节礼物啦。每天可领取1次。</FONT>""",1,5,bag_04,1,0,1,1,9,2,0,0,999,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,4072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10109,,,,,,,,,,,,,,,,,,,,,,,,,,
10110,白色情人礼210CM,"""<FONT COLOR=\""\#68A16A\"" >Use：Get  随机情人节头饰或时装</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">身高达到210CM就能摘到情人节礼物啦。每天可领取1次。</FONT>""",1,5,bag_06,1,0,1,1,9,2,0,0,999,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,4073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10110,,,,,,,,,,,,,,,,,,,,,,,,,,
10111,白色情人礼220CM,"""<FONT COLOR=\""\#68A16A\"" >Use：Get  Relic Slatex2，Jewelry jadex5，Dragon Coinsx500，Silver zennysx5000</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">身高达到220CM就能摘到情人节礼物啦。每天可领取1次。</FONT>""",1,5,bag_01,1,0,1,1,9,2,0,0,999,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,4074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10111,,,,,,,,,,,,,,,,,,,,,,,,,,
10112,白色情人礼226CM,"""<FONT COLOR=\""\#68A16A\"" >Use：Get  称号【白色猎人】</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">身高达到226CM就能摘到情人节礼物啦。活动期间只可领取1次</FONT>""",1,5,bag_03,1,0,1,1,9,2,0,0,999,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,4075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10112,,,,,,,,,,,,,,,,,,,,,,,,,,
10113,[White Hunter],"""<FONT COLOR=\""\#68A16A\"" >Use：Get the corresponding title</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">称号卷轴。<BR>右键使用后，可以解锁称号：白色猎人。<BR>白色情人节限定称号。</FONT>""",1,1,prop_book_04,1,0,1,6,0,2,0,0,999,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,,0,0,0,添加称号,165,0,0,播放特效,613,0,0,0,0,0,0,0,0,0,0,0,10113,,,,,,,,,,,,,,,,,,,,,,,,,,
10114,变身卡,"""<FONT COLOR=\""\#68A16A\"" > can randomly 变成一种NPC的形象，效果持续30分钟。此物品会在4月24日结束后系统回收</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Activities</FONT><BR>""",1,5,prop_book_13,1,0,1,1,1,2,0,0,999,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,移除变身buff,"1011016,1011017,1011018,1011019,1011020,1011021,1011022,1011023",0,0,添加变身buff,"1011016,1011017,1011018,1011019,1011020,1011021,1011022,1011023",0,0,0,0,0,0,0,0,0,0,0,10114,,,,,,,,,,,,,,,,,,,,,,,,,,
10115,恢复药水,"""<FONT COLOR=\""\#68A16A\"" >清除变身状态。此物品会在4月24日结束后系统回收</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Activities</FONT><BR>""",1,5,item_icon_01,1,0,1,1,1,2,0,0,999,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,移除变身buff,"1011016,1011017,1011018,1011019,1011020,1011021,1011022,1011023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10115,,,,,,,,,,,,,,,,,,,,,,,,,,
