# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,气刃槽最大值,衰减速度,LV1时间,LV2时间,LV3时间,维持满状态时间,觉醒索引编号,觉醒等级1,觉醒等级2,觉醒等级3,突破特效1,突破特效2,突破特效3,强化规则,强化特效1,强化特效2,强化特效3,排序参数,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
425061,铁制双剑·骨金,30天时装武器<BR>极限猎人挑战活动奖励,1,4,ep_sp006_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,0,2592000,,360609,360609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425062,铁制双剑·骨金,365天时装武器<BR>极限猎人挑战活动奖励,1,4,ep_sp006_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,0,31536000,,360609,360609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425063,铁制双剑·骨金,无时限时装武器<BR>极限猎人挑战活动奖励,1,4,ep_sp006_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,400663,0,,360609,360609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425460,Pisces Dualblades,7天时装武器<BR>传说中黄道十二宫之双鱼座守护神波塞冬所使用的双刃，锋利如食人鱼的牙齿，能够吞噬和粉碎任何猎物。,1,4,ep_ma064_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,0,604800,,360611,360611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425461,Pisces Dualblades,30天时装武器<BR>传说中黄道十二宫之双鱼座守护神波塞冬所使用的双刃，锋利如食人鱼的牙齿，能够吞噬和粉碎任何猎物。,1,4,ep_ma064_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,0,2592000,,360611,360611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425462,Pisces Dualblades,365天时装武器<BR>传说中黄道十二宫之双鱼座守护神波塞冬所使用的双刃，锋利如食人鱼的牙齿，能够吞噬和粉碎任何猎物。,1,4,ep_ma064_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,0,31536000,,360611,360611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425463,Pisces Dualblades,无时限时装武器<BR>传说中黄道十二宫之双鱼座守护神波塞冬所使用的双刃，锋利如食人鱼的牙齿，能够吞噬和粉碎任何猎物。<BR>消耗一定数量星盘精华可以锻造成为特效武器时装。,1,4,ep_ma064_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,400663,0,,360611,360611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425660,Pisces Dualblades·S,7天时装武器<BR>S级双鱼黄金战刃，传说中黄道十二宫之双鱼座守护神波塞冬所使用的双刃，锋利如食人鱼的牙齿，能够吞噬和粉碎任何猎物。,1,4,ep_ma064_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,0,604800,,360612,360612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425661,Pisces Dualblades·S,30天时装武器<BR>S级双鱼黄金战刃，传说中黄道十二宫之双鱼座守护神波塞冬所使用的双刃，锋利如食人鱼的牙齿，能够吞噬和粉碎任何猎物。,1,4,ep_ma064_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,0,2592000,,360612,360612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425662,Pisces Dualblades·S,365天时装武器<BR>S级双鱼黄金战刃，传说中黄道十二宫之双鱼座守护神波塞冬所使用的双刃，锋利如食人鱼的牙齿，能够吞噬和粉碎任何猎物。,1,4,ep_ma064_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,0,31536000,,360612,360612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425663,Pisces Dualblades·S,无时限时装武器<BR>S级双鱼黄金战刃，传说中黄道十二宫之双鱼座守护神波塞冬所使用的双刃，锋利如食人鱼的牙齿，能够吞噬和粉碎任何猎物。,1,4,ep_ma064_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,402463,0,,360612,360612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426260,金刚双爪,7天时装武器<BR>武器工坊的革命性制品。使用超强合金，拟生巨龙利爪的打造而成，相比其他武器，有着极致的灵活性，更加得心应手，如臂使指。,1,4,ep_ma076_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,0,604800,,360616,360616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426261,金刚双爪,30天时装武器<BR>武器工坊的革命性制品。使用超强合金，拟生巨龙利爪的打造而成，相比其他武器，有着极致的灵活性，更加得心应手，如臂使指。,1,4,ep_ma076_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,0,2592000,,360616,360616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426262,金刚双爪,365天时装武器<BR>武器工坊的革命性制品。使用超强合金，拟生巨龙利爪的打造而成，相比其他武器，有着极致的灵活性，更加得心应手，如臂使指。,1,4,ep_ma076_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,0,31536000,,360616,360616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426263,金刚双爪,无时限时装武器<BR>武器工坊的革命性制品。使用超强合金，拟生巨龙利爪的打造而成，相比其他武器，有着极致的灵活性，更加得心应手，如臂使指。,1,4,ep_ma076_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,400663,0,,360616,360616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426660,刀锋鬼切,7天时装武器<BR>精钢制成的锐利双刀。刀柄上设计了可拆卸装置，可随时更换受损的刀刃，保持持续的战斗力。,1,4,ep_ma094_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,0,604800,,360621,360621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426661,刀锋鬼切,30天时装武器<BR>精钢制成的锐利双刀。刀柄上设计了可拆卸装置，可随时更换受损的刀刃，保持持续的战斗力。,1,4,ep_ma094_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,0,2592000,,360621,360621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426662,刀锋鬼切,365天时装武器<BR>精钢制成的锐利双刀。刀柄上设计了可拆卸装置，可随时更换受损的刀刃，保持持续的战斗力。,1,4,ep_ma094_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,0,31536000,,360621,360621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426663,刀锋鬼切,无时限时装武器<BR>精钢制成的锐利双刀。刀柄上设计了可拆卸装置，可随时更换受损的刀刃，保持持续的战斗力。,1,4,ep_ma094_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,400663,0,,360621,360621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427260,韬光隐曜刀·S,7天时装武器<BR>S级韬光隐曜刀，龙人遗迹中发现的神秘双刀。古朴厚重的刀刃上，有着一道光洁的断面，刀中蕴含的能量，能令日月失辉。,1,4,ep_masp017_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,0,604800,,360626,360626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427261,韬光隐曜刀·S,30天时装武器<BR>S级韬光隐曜刀，龙人遗迹中发现的神秘双刀。古朴厚重的刀刃上，有着一道光洁的断面，刀中蕴含的能量，能令日月失辉。,1,4,ep_masp017_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,0,2592000,,360626,360626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427262,韬光隐曜刀·S,365天时装武器<BR>S级韬光隐曜刀，龙人遗迹中发现的神秘双刀。古朴厚重的刀刃上，有着一道光洁的断面，刀中蕴含的能量，能令日月失辉。,1,4,ep_masp017_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,0,31536000,,360626,360626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427263,韬光隐曜刀·S,无时限时装武器<BR>S级韬光隐曜刀，龙人遗迹中发现的神秘双刀。古朴厚重的刀刃上，有着一道光洁的断面，刀中蕴含的能量，能令日月失辉。,1,4,ep_masp017_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,411033,0,,360626,360626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55585,真·空首布,东方国度的古老兵器，环首的造型似乎蕴含着特殊的意义，是从未研磨永不生锈的利刃。,115,5,ep_lsx_14,1,1,1,2,1,6,2,0,0,1,0,0,600000,6000,0,0,0,,360022,360022,115,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,565,0,-13,3000000,740000,1310000,1570000,2110000,2450000,3050000,3850000,3850000,3850000,3850000,300,0,123,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,11,12,13,,,,1,,,,,,,Y,,,1,1,1,,,,1798,120,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
55586,真·空首布【磬折】,东方国度的古老兵器，环首的造型似乎蕴含着特殊的意义，是从未研磨永不生锈的利刃。,115,5,ep_lsx2_14,1,1,1,2,1,6,2,0,0,1,0,0,600000,6000,0,0,0,,360283,360283,115,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,470,0,10,3000000,130000,340000,600000,1320000,2250000,3140000,4090000,4090000,4090000,4090000,300,0,0,173,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,21,22,23,,,,1,,,,,,,Y,,,1,1,1,,,,1808,120,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
55587,真·沸腾之炎川,分此剑者，委岩屑于青云兮，陷万壑之炎川。,115,5,ep_lyl_14,1,1,1,2,1,6,2,0,0,1,0,0,600000,6000,0,0,0,,360466,360466,115,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,470,0,10,3000000,920000,1000000,1810000,2180000,2450000,3200000,4000000,4000000,4000000,4000000,300,0,0,173,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,21,22,23,,,,1,,,,,,,Y,,,1,1,1,,,,1818,120,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
55588,真·龙木古双刃,,115,5,ep_fyl_14,1,1,1,2,1,6,2,0,0,1,0,0,600000,6000,0,0,0,,360533,360533,115,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,483,0,0,3000000,830000,1460000,1590000,2060000,2400000,3100000,3800000,3800000,3800000,3800000,300,0,0,0,0,0,0,0,0,120,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,1828,120,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
55589,极电双钻天S7,荣誉的象征，唯有在天地争锋狩猎季表现突出的胜者组猎人才能获得的双刀。接通电极后，即可高速旋转的钻头，根本停不下来！,120,4,ep_pvp002_u06_s,1,1,1,2,1,6,2,0,0,1,0,0,600000,6000,0,420524,0,,360627,360627,120,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,685,0,0,3000000,1020000,1170000,1890000,2130000,2400000,3200000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,1264,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
55590,极电双钻极S7,荣誉的象征，唯有在天地争锋狩猎季表现突出的胜者组猎人才能获得的双刀。接通电极后，即可高速旋转的钻头，根本停不下来！,120,4,ep_pvp002_u06_s,1,1,1,2,1,6,2,0,0,1,0,0,600000,6000,0,421924,0,,360627,360627,120,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,685,0,0,3000000,1020000,1170000,1890000,2130000,2400000,3200000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,1264,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
427860,原生双剑·雪青,7天时装武器<BR>极限猎人挑战活动奖励,1,4,ep_sp008_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,0,604800,,360628,360628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427861,原生双剑·雪青,30天时装武器<BR>极限猎人挑战活动奖励,1,4,ep_sp008_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,0,2592000,,360628,360628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427862,原生双剑·雪青,365天时装武器<BR>极限猎人挑战活动奖励,1,4,ep_sp008_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,0,31536000,,360628,360628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427863,原生双剑·雪青,无时限时装武器<BR>极限猎人挑战活动奖励,1,4,ep_sp008_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,400663,0,,360628,360628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428060,风暴之锤,7天时装武器<BR>雷霆战神常用双持武器之风暴之锤。漆黑的单手锤和单手斧上有着古朴精致的纹理，内中蕴含的无穷无尽的雷神之力。,1,4,ep_ma098_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,0,604800,,360642,360642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428061,风暴之锤,30天时装武器<BR>雷霆战神常用双持武器之风暴之锤。漆黑的单手锤和单手斧上有着古朴精致的纹理，内中蕴含的无穷无尽的雷神之力。,1,4,ep_ma098_s,1,1,1,2,5,6,2,0,0,1,0,0,99999,1,1,0,2592000,,360642,360642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
