# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,超耐槽最大值,超耐值转化系数,额外增加值,觉醒索引编号,觉醒等级1,觉醒等级2,觉醒等级3,突破特效1,突破特效2,突破特效3,强化规则,强化特效1,强化特效2,强化特效3,排序参数,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
134583,砂岩剑=龙卷,,1,14,ep_syl_07,1,1,1,2,1,4,2,0,0,1,0,0,3200000,16000,0,0,0,,340391,340391,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,324,2,0,2250000,130000,520000,780000,1550000,1920000,2480000,3250000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10152,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.76,2,,,,,,,,,,,,,,,,,,,
132031,鱼鳍短剑·卷尘,,1,5,ep_slw_07,1,1,1,2,1,4,2,0,0,1,0,0,150000,750,0,0,0,,340011,340011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,121,0,-10,1250000,250000,600000,950000,1400000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10111,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.58,,,0.8,,,,,,,,,,,,,,,,,
133031,鱼鳍短剑·袭尘,,1,8,ep_slw_07,1,1,1,2,1,4,2,0,0,1,0,0,550000,2750,0,0,0,,340011,340011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,172,0,-7,1750000,250000,600000,950000,1400000,2150000,2750000,4000000,4000000,4000000,4000000,300,0,38,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10111,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.54,,,0.79,,,,,,,,,,,,,,,,,
134031,鱼鳍短剑·破尘,,1,12,ep_slw_07,1,1,1,2,1,4,2,0,0,1,0,0,2000000,10000,0,0,0,,340011,340011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,252,0,-7,2250000,250000,600000,950000,1400000,2150000,2450000,3250000,4000000,4000000,4000000,300,0,56,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10111,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.54,,,0.79,,,,,,,,,,,,,,,,,
132041,沙流之刃【Flow】,,1,4,ep_sls_07,1,1,1,2,1,4,2,0,0,1,0,0,10000,50,0,0,0,,340201,340201,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,112,1,0,1250000,150000,500000,950000,1700000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10107,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.88,1,,,,,,,,,,,,,,,,,,,
133041,沙流之刃【Tide】,,1,8,ep_sls_07,1,1,1,2,1,4,2,0,0,1,0,0,550000,2750,0,0,0,,340201,340201,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,189,1,0,1750000,150000,500000,950000,1700000,2200000,2750000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10107,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.88,1,,,,,,,,,,,,,,,,,,,
134041,沙流之刃【Flood】,,1,12,ep_sls_07,1,1,1,2,1,4,2,0,0,1,0,0,2000000,10000,0,0,0,,340201,340201,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,276,1,0,2250000,150000,500000,950000,1700000,2200000,3250000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10107,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.88,1,,,,,,,,,,,,,,,,,,,
132106,椋雷翼【响】,,1,5,ep_sln_07,1,1,1,2,1,4,2,0,0,1,0,0,150000,750,0,0,0,,340009,340009,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,94,0,-8,1250000,150000,300000,450000,900000,1350000,2250000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,31,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10110,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,2.78,,,,,,,,,,,,,,,,,,,0.92,
133106,椋雷翼【雷】,,1,8,ep_sln_07,1,1,1,2,1,4,2,0,0,1,0,0,550000,2750,0,0,0,,340009,340009,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,138,0,-10,1750000,150000,300000,450000,900000,1350000,2100000,2750000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,42,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10110,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,2.83,,,,,,,,,,,,,,,,,,,0.86,
134106,椋雷翼【破】,,1,12,ep_sln_07,1,1,1,2,1,4,2,0,0,1,0,0,2000000,10000,0,0,0,,340009,340009,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,205,0,-11,2250000,150000,300000,450000,900000,1350000,2100000,3250000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,65,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10110,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,2.87,,,,,,,,,,,,,,,,,,,0.91,
133304,冥鬼短剑【嗜熇】,,1,10,ep_ryl_07,1,1,1,2,1,4,2,0,0,1,0,0,1200000,6000,0,0,0,,340029,340029,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,200,0,9,1750000,620000,800000,1550000,1910000,2750000,4000000,4000000,4000000,4000000,4000000,300,0,0,78,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10167,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.4,,,,1.33,,,,,,,,,,,,,,,,
134304,冥鬼短剑【熇赫】,,1,14,ep_ryl_07,1,1,1,2,1,4,2,0,0,1,0,0,3200000,16000,0,0,0,,340029,340029,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,287,0,11,2250000,620000,800000,1550000,1910000,2370000,3250000,4000000,4000000,4000000,4000000,300,0,0,123,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10167,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.33,,,,1.43,,,,,,,,,,,,,,,,
132108,青鸟钩斧改,,1,5,ep_qgn_07,1,1,1,2,1,4,2,0,0,1,0,0,150000,750,0,0,0,,340202,340202,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,111,0,-10,1250000,100000,200000,950000,1700000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,42,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10113,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.28,,,,1.23,,,,,,,,,,,,,,,,
133108,Apostle Axe,,1,8,ep_qgn_07,1,1,1,2,1,4,2,0,0,1,0,0,550000,2750,0,0,0,,340202,340202,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,158,0,-7,1750000,100000,200000,950000,1700000,2000000,2750000,4000000,4000000,4000000,4000000,300,0,0,59,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10113,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.24,,,,1.22,,,,,,,,,,,,,,,,
134108,殉道者钩斧,,1,12,ep_qgn_07,1,1,1,2,1,4,2,0,0,1,0,0,2000000,10000,0,0,0,,340202,340202,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,231,0,-7,2250000,100000,200000,950000,1700000,2000000,3250000,4000000,4000000,4000000,4000000,300,0,0,87,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10113,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.24,,,,1.22,,,,,,,,,,,,,,,,
133624,雷神剑【麒麟王】,,1,11,ep_ql_07,1,1,1,2,1,4,2,0,0,1,0,0,1600000,8000,0,0,0,,340478,340478,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,204,0,0,1750000,570000,860000,1070000,1590000,2110000,2750000,4000000,4000000,4000000,4000000,300,0,0,0,77,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10185,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.2,,,,,1.2,,,,,,,,,,,,,,,
134624,雷神剑【麒麟皇】,,1,15,ep_ql_07,1,1,1,2,1,4,2,0,0,1,0,0,4000000,20000,0,0,0,,340478,340478,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,300,0,0,2250000,570000,860000,1070000,1590000,2110000,2630000,3250000,4000000,4000000,4000000,300,0,0,0,113,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10185,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.2,,,,,1.2,,,,,,,,,,,,,,,
133582,殉道之火【乱】,,1,9,ep_hln_07,1,1,1,2,1,4,2,0,0,1,0,0,800000,4000,0,0,0,,340070,340070,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,205,0,-12,1750000,260000,400000,800000,1350000,1950000,2750000,4000000,4000000,4000000,4000000,300,0,0,40,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10136,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.81,,,,0.75,,,,,,,,,,,,,,,,
134582,殉道之火【躁】,,1,13,ep_hln_07,1,1,1,2,1,4,2,0,0,1,0,0,2500000,12500,0,0,0,,340070,340070,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,305,0,-15,2250000,260000,400000,800000,1350000,1950000,2650000,3250000,4000000,4000000,4000000,300,0,0,60,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10136,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.87,,,,0.76,,,,,,,,,,,,,,,,
133625,碎星斩,,1,11,ep_mxl_07,1,1,1,2,1,4,2,0,0,1,0,0,1600000,8000,0,0,0,,340545,340545,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,203,0,0,1750000,250000,500000,750000,1810000,2010000,2160000,2750000,4000000,4000000,4000000,300,0,0,0,0,95,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10180,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.19,,,,,,1.48,,,,,,,,,,,,,,
134625,碎星斩【经纬】,,1,15,ep_mxl_07,1,1,1,2,1,4,2,0,0,1,0,0,4000000,20000,0,0,0,,340545,340545,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,252,0,-9,2250000,250000,500000,750000,1810000,2010000,2160000,3250000,4000000,4000000,4000000,300,0,0,0,0,123,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10180,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,2.69,,,,,,1.31,,,,,,,,,,,,,,
132110,Sleep Dementor,,1,5,ep_mn_07,1,1,1,2,1,4,2,0,0,1,0,0,150000,750,0,0,0,,340014,340014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,105,0,8,1250000,300000,500000,950000,1350000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,23,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10116,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.13,,,,,,,,,,,,,,,,,,0.69,,
133110,迷乱幽眠改,,1,8,ep_mn_07,1,1,1,2,1,4,2,0,0,1,0,0,550000,2750,0,0,0,,340014,340014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,152,0,8,1750000,300000,500000,950000,1350000,2100000,2750000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,33,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10116,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.13,,,,,,,,,,,,,,,,,,0.69,,
134110,迷乱昏冥,,1,12,ep_mn_07,1,1,1,2,1,4,2,0,0,1,0,0,2000000,10000,0,0,0,,340014,340014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,219,0,12,2250000,300000,500000,950000,1350000,2100000,2550000,3250000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,48,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10116,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.07,,,,,,,,,,,,,,,,,,0.67,,
133253,武姬短剑·极景,,1,10,ep_chl_07,1,1,1,2,1,4,2,0,0,1,0,0,1200000,6000,0,0,0,,340071,340071,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,2,10,155,0,0,1750000,600000,750000,900000,1450000,1900000,2750000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,66,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10138,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,2.63,,,,,,,,,,,,,,,,,1.13,,,
134253,武姬短剑·盛临,,1,14,ep_chl_07,1,1,1,2,1,4,2,0,0,1,0,0,3200000,16000,0,0,0,,340071,340071,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,3,10,217,0,0,2250000,600000,750000,900000,1450000,1900000,3250000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,93,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10138,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,2.52,,,,,,,,,,,,,,,,,1.08,,,
133551,烨烨之火舞【燎】,,1,11,ep_lyl_07,1,1,1,2,1,4,2,0,0,1,0,0,1600000,8000,0,0,0,,340466,340466,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,203,0,10,2250000,250000,330000,1140000,1800000,2070000,3250000,4000000,4000000,4000000,4000000,300,0,0,43,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10171,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.19,,,,0.68,,,,,,,,,,,,,,,,
134551,烨烨之火舞【狱】,,1,15,ep_lyl_07,1,1,1,2,1,4,2,0,0,1,0,0,4000000,20000,0,0,0,,340466,340466,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,322,0,8,2250000,250000,330000,1140000,1800000,2070000,2550000,3250000,4000000,4000000,4000000,300,0,0,71,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10171,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.43,,,,0.76,,,,,,,,,,,,,,,,
133626,王剑疾雷=十万伏特,,1,10,ep_lll_07,1,1,1,2,1,4,2,0,0,1,0,0,1200000,6000,0,0,0,,340542,340542,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,198,0,11,1750000,660000,850000,1040000,1640000,1970000,2750000,4000000,4000000,4000000,4000000,300,0,0,0,52,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10177,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.38,,,,,0.89,,,,,,,,,,,,,,,
134626,王剑疾雷=百万伏特,,1,14,ep_lll_07,1,1,1,2,1,4,2,0,0,1,0,0,3200000,16000,0,0,0,,340542,340542,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,287,0,14,2250000,660000,850000,1040000,1640000,1970000,2460000,3250000,4000000,4000000,4000000,300,0,0,0,76,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10177,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.32,,,,,0.88,,,,,,,,,,,,,,,
132004,海蛇匕首·刺,,1,4,ep_lslw_07,1,1,1,2,1,4,2,0,0,1,0,0,10000,50,0,0,0,,340002,340002,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,114,0,-10,1250000,450000,650000,1200000,1700000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10102,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.98,,,,,,,,,,,,,,,,,,,,
