# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,需求地区ID,需求LevelMode,需求关卡ID,物品使用次数,CD时间,共享CD组,CD下线是否保留,使用目标,动作技能,物品使用功能1名称,物品使用功能1参数1,物品使用功能1参数2,物品使用功能1参数3,物品使用功能2名称,物品使用功能2参数1,物品使用功能2参数2,物品使用功能2参数3,物品使用功能3名称,物品使用功能3参数1,物品使用功能3参数2,物品使用功能3参数3,物品使用功能4名称,物品使用功能4参数1,物品使用功能4参数2,物品使用功能4参数3,对应技能1ID,点数1,对应技能2ID,点数2,对应技能3ID,点数3,对应技能4ID,点数4,可否被偷窃,共享携带上限组ID,物品伤害信息,排序参数,镶嵌需求孔数,镶嵌需求装备等级Min,镶嵌需求装备等级Max,商城索引ID,素材分类_1,素材价值_1,素材分类_2,素材价值_2,素材分类_3,素材价值_3,素材分类_4,素材价值_4,素材分类_5,素材价值_5,素材分类_6,素材价值_6,素材分类_7,素材价值_7,素材分类_8,素材价值_8,素材分类_9,素材价值_9,素材分类_10,素材价值_10,副本中使用次数,随机狩猎奖励点,解绑道具,解绑道具数量
29289,Fighter Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,5,50,-2,0,0,0,0,0,29289,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29290,Toughness Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,111,-1,0,0,0,0,0,29290,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29291,Flawless Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,5,11,-1,0,0,0,0,0,29291,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29292,魅力 Jewel [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,0,0,0,0,0,0,0,29292,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29293,Stumble Jewel [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,3,3,-1,0,0,0,0,0,29293,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29294,Thuggery Jewel [3],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Ambush+4，Sense-2</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：般若原珠×2  黑狼鸟的钩爪×1  高级技能珠素材券×15</FONT><BR>""",1,4,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,4,48,-2,0,0,0,0,0,29294,,,3,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29295,暗杀 Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,4,0,0,0,0,0,0,0,29295,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29296,全开 Jewel [1],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1,48,-1,0,0,0,0,0,29296,,,1,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29297,全开 Jewel [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,3,48,-1,0,0,0,0,0,29297,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29298,坚守 Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,29298,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29299,坚守 Jewel【4】,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,5,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,-3,0,0,0,0,0,29299,,,4,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29300,Nul-Fire Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Fire Res+2</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：水光原珠×1  怪鸟的重背甲×2  高级技能珠素材券×10</FONT><BR>""",1,2,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2,0,0,0,0,0,0,0,29300,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29301,Nul-Fire Jewel [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,5,113,-2,0,0,0,0,0,29301,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29302,Nul-Water Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Water Res+2</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：水光原珠×1  鬼狩蛛的豪刚毛×2  高级技能珠素材券×10</FONT><BR>""",1,2,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2,0,0,0,0,0,0,0,29302,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29303,Nul-Water Jewel [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,5,115,-2,0,0,0,0,0,29303,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29304,Nul-Thunder Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Thunder Res+2</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：水光原珠×1  电龙的超强力吸盘×2  高级技能珠素材券×10</FONT><BR>""",1,2,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2,0,0,0,0,0,0,0,29304,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29305,Nul-Thunder Jewel [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,5,117,-2,0,0,0,0,0,29305,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29306,Nul-Ice Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Ice Res+2</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：水光原珠×1  雪狮子的豪髭×2  高级技能珠素材券×10</FONT><BR>""",1,2,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2,0,0,0,0,0,0,0,29306,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29307,Nul-Ice Jewel [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,5,114,-2,0,0,0,0,0,29307,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29308,Nul-dragon Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Dragon Res+2</FONT><BR><FONT COLOR=\""\#6285C6\"" ></FONT><BR>""",1,2,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2,0,0,0,0,0,0,0,29308,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29309,神护 Jewel [1],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,29309,,,1,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29310,独狼 Jewel [1],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,66,-1,0,0,0,0,0,29310,,,1,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29311,独狼 Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,66,-2,0,0,0,0,0,29311,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29312,群狼 Jewel [1],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56,-1,0,0,0,0,0,29312,,,1,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29313,群狼 Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,56,-2,0,0,0,0,0,29313,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29314,反伤 Jewel [1],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,-1,0,0,0,0,0,29314,,,1,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29315,反伤 Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,50,-2,0,0,0,0,0,29315,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29316,快防 Jewel [1],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,-1,0,0,0,0,0,29316,,,1,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29317,快防 Jewel [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,50,-1,0,0,0,0,0,29317,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29318,Recovery Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,5,-1,0,0,0,0,0,29318,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29319,Refresh Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,5,55,-2,0,0,0,0,0,29319,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29320,吸血 Jewel [1],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,1,10,-1,0,0,0,0,0,29320,,,1,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29321,吸血 Jewel [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,3,10,-2,0,0,0,0,0,29321,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29322,福星 Jewel [1],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,1,66,-1,0,0,0,0,0,29322,,,1,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29323,福星 Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,4,66,-2,0,0,0,0,0,29323,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29324,Cure Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Rec Level+1，Rec Speed-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：般若原珠×2  桃毛兽王的重牙×1     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,1,11,-1,0,0,0,0,0,29324,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29325,Cure Jewel [2],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Rec Level+3，Rec Speed-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：般若原珠×1  星龙的刚角×2     </FONT><BR>""",1,3,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,3,11,-1,0,0,0,0,0,29325,,,2,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29326,Charger Jewel [3],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：FastCharge+4，Constitution-2</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：阳翔原珠×2  一角龙的重壳×1  高级技能珠素材券×15</FONT><BR>""",1,4,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,32,-2,0,0,0,0,0,29326,,,3,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29327,Handicraft Jewel【4】,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,5,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,3,69,-2,0,0,0,0,0,29327,,,4,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29328,Fencer Jewel [3],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Fencing+4，Handicraft-2</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：修罗原珠×1  剑豪镰蟹的重壳×2  高级技能珠素材券×15</FONT><BR>""",1,4,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,109,-2,0,0,0,0,0,29328,,,3,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29329,Air Lock Jewel [3],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Stun Lock+4，KO-2</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：修罗原珠×2  魅惑色的韧皮×1  高级技能珠素材券×15</FONT><BR>""",1,4,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,4,83,-2,0,0,0,0,0,29329,,,3,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29330,Capacity Jewel [2],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Load Up+1，Reload Spd-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：琉璃原珠×1  祸星龙的韧翼×2  高级技能珠素材券×15</FONT><BR>""",1,3,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1,35,-1,0,0,0,0,0,29330,,,2,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29331,Capacity Jewel [3],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Load Up+2，Reload Spd-1</FONT><BR><FONT COLOR=\""\#6285C6\"" ></FONT><BR>""",1,4,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2,35,-1,0,0,0,0,0,29331,,,3,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29332,Capacity Jewel【4】,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,5,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,3,35,-2,0,0,0,0,0,29332,,,4,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29333,刚弹 Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4,0,0,0,0,0,0,0,29333,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29334,刚贯 Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,0,0,0,0,0,0,0,29334,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29335,刚散 Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4,0,0,0,0,0,0,0,29335,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29336,ShotPlus Jewel [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,3,39,-1,0,0,0,0,0,29336,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29337,ShotPlus Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,5,39,-2,0,0,0,0,0,29337,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29338,PiercePlus Jewel [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,40,-1,0,0,0,0,0,29338,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29339,PiercePlus Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,40,-2,0,0,0,0,0,29339,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29340,Quickload Jewel [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,39,-1,0,0,0,0,0,29340,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
