# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,LV1蓄力,LV2蓄力,LV3蓄力,LV4蓄力,积攒满次数,满槽速度,弓满槽值,箭筒,携带数量,弦韧度,曲射类型1,曲射类型2,曲射类型3,曲射类型4,携带瓶1种类,携带瓶1数量,携带瓶2种类,携带瓶2数量,携带瓶3种类,携带瓶3数量,携带瓶4种类,携带瓶4数量,携带瓶5种类,携带瓶5数量,特殊箭种类1,特殊箭数量1,特殊箭种类2,特殊箭数量2,特殊箭种类3,特殊箭数量3,觉醒索引编号,觉醒等级1,觉醒等级2,觉醒等级3,突破特效1,突破特效2,突破特效3,强化规则,强化特效1,强化特效2,强化特效3,排序参数,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
420501,鹿角弹弓,30天时装武器<BR>鹿角弹弓造型的弓时装。以精致的圣诞糖果棒作为把手，憨态可掬的圣诞麋鹿作为弹弓架，造型可爱又应景，带来了浓郁的圣诞节日气氛。,1,4,ep_ma015_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,2592000,,400270,400270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420502,鹿角弹弓,365天时装武器<BR>鹿角弹弓造型的弓时装。以精致的圣诞糖果棒作为把手，憨态可掬的圣诞麋鹿作为弹弓架，造型可爱又应景，带来了浓郁的圣诞节日气氛。,1,4,ep_ma015_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,31536000,,400270,400270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420503,鹿角弹弓,无时限时装武器<BR>鹿角弹弓造型的弓时装。以精致的圣诞糖果棒作为把手，憨态可掬的圣诞麋鹿作为弹弓架，造型可爱又应景，带来了浓郁的圣诞节日气氛。,1,4,ep_ma015_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,400303,0,,400270,400270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420300,青竹弹弓,7天时装武器<BR>以天然竹节为原料，制作的竹笋弹弓。竹子与生俱来的坚韧与弹性，能极大的增幅弹弓的威力，是绝佳的纯天然武器材料。,1,4,ep_ma080_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,604800,,400550,400550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420301,青竹弹弓,30天时装武器<BR>以天然竹节为原料，制作的竹笋弹弓。竹子与生俱来的坚韧与弹性，能极大的增幅弹弓的威力，是绝佳的纯天然武器材料。,1,4,ep_ma080_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,2592000,,400550,400550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420302,青竹弹弓,365天时装武器<BR>以天然竹节为原料，制作的竹笋弹弓。竹子与生俱来的坚韧与弹性，能极大的增幅弹弓的威力，是绝佳的纯天然武器材料。,1,4,ep_ma080_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,31536000,,400550,400550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420303,青竹弹弓,无时限时装武器<BR>以天然竹节为原料，制作的竹笋弹弓。竹子与生俱来的坚韧与弹性，能极大的增幅弹弓的威力，是绝佳的纯天然武器材料。,1,4,ep_ma080_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,400303,0,,400550,400550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421300,飞卫矢·古铜,7天时装武器<BR>极限猎人挑战活动奖励,1,4,ep_sp002_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,604800,,400560,400560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421301,飞卫矢·古铜,30天时装武器<BR>极限猎人挑战活动奖励,1,4,ep_sp002_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,2592000,,400560,400560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421302,飞卫矢·古铜,365天时装武器<BR>极限猎人挑战活动奖励,1,4,ep_sp002_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,31536000,,400560,400560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421303,飞卫矢·古铜,无时限时装武器<BR>极限猎人挑战活动奖励,1,4,ep_sp002_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,400303,0,,400560,400560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59567,超钢轮灭射天,荣誉的象征，唯有在天地争锋狩猎季表现突出的胜者组猎人才能获得的弓。特殊的钢制齿轮增强弓的张力，射出的箭矢能将一切猎物尽数灭杀。,110,4,ep_pvp002_g,1,1,1,2,1,10,2,0,0,1,0,0,600000,6000,0,420524,0,,400561,400561,50,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,1,10,509,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,8,4,8,4,特快,40,1,-1,100,,,地型3级,天型3级,强击瓶,10,接击瓶,10,,,,,,,无惧箭,10,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,1267,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
59568,超钢轮灭射极,荣誉的象征，唯有在天地争锋狩猎季表现突出的胜者组猎人才能获得的弓。特殊的钢制齿轮增强弓的张力，射出的箭矢能将一切猎物尽数灭杀。,110,4,ep_pvp002_g,1,1,1,2,1,10,2,0,0,1,0,0,600000,6000,0,421924,0,,400561,400561,50,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,509,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,8,4,8,4,特快,40,1,-1,100,,,地型3级,天型3级,强击瓶,10,接击瓶,10,,,,,,,无惧箭,10,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,1267,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
419900,Sagittarius Bow,7天时装武器<BR>传说中黄道十二宫之射手座守护神宙斯所使用的战弓，蕴含着黄金魂之力的箭身，可以贯穿敌人的灵魂,1,4,ep_ma072_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,604800,,400540,400540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,慢,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419901,Sagittarius Bow,30天时装武器<BR>传说中黄道十二宫之射手座守护神宙斯所使用的战弓，蕴含着黄金魂之力的箭身，可以贯穿敌人的灵魂,1,4,ep_ma072_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,2592000,,400540,400540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,慢,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419902,Sagittarius Bow,365天时装武器<BR>传说中黄道十二宫之射手座守护神宙斯所使用的战弓，蕴含着黄金魂之力的箭身，可以贯穿敌人的灵魂,1,4,ep_ma072_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,31536000,,400540,400540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,慢,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419903,Sagittarius Bow,无时限时装武器<BR>传说中黄道十二宫之射手座守护神宙斯所使用的战弓，蕴含着黄金魂之力的箭身，可以贯穿敌人的灵魂。<BR>消耗一定数量星盘精华可以锻造成为特效武器时装。,1,4,ep_ma072_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,400303,0,,400540,400540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,慢,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420100,Sagittarius Bow·S,7天时装武器<BR>射手神域金矢的S级弓时装。传说中黄道十二宫之射手座守护神宙斯所使用的战弓，蕴含着黄金魂之力的箭身，可以贯穿敌人的灵魂,1,4,ep_ma072_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,604800,,400541,400541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,慢,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420101,Sagittarius Bow·S,30天时装武器<BR>射手神域金矢的S级弓时装。传说中黄道十二宫之射手座守护神宙斯所使用的战弓，蕴含着黄金魂之力的箭身，可以贯穿敌人的灵魂,1,4,ep_ma072_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,2592000,,400541,400541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,慢,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420102,Sagittarius Bow·S,365天时装武器<BR>射手神域金矢的S级弓时装。传说中黄道十二宫之射手座守护神宙斯所使用的战弓，蕴含着黄金魂之力的箭身，可以贯穿敌人的灵魂,1,4,ep_ma072_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,31536000,,400541,400541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,慢,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420103,Sagittarius Bow·S,无时限时装武器<BR>射手神域金矢的S级弓时装。传说中黄道十二宫之射手座守护神宙斯所使用的战弓，蕴含着黄金魂之力的箭身，可以贯穿敌人的灵魂,1,4,ep_ma072_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,403703,0,,400541,400541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,慢,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59569,雷弓·兽王改,使用金狮子素材打造的弓，箭在弦上有如雷光。,110,4,ep_jsz_10,1,1,1,2,1,10,2,0,0,1,0,0,600000,6000,0,0,0,,400465,400465,110,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,440,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,98,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,3,12,8,5,快,40,1,-1,100,,,天型3级,天型3级,强击瓶,10,接击瓶,10,麻瓶,10,,,,,无惧箭,10,,,,,11,31,32,33,,,,1,,,,,,,Y,,,1,1,1,,,,1553,120,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
59570,王弓圆雷I,,110,4,ep_lll_10,1,1,1,2,1,10,2,0,0,1,0,0,600000,6000,0,0,0,,400542,400542,110,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,428,0,10,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,95,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,7,3,8,5,快,40,1,-1,100,,,地型2级,地型3级,强击瓶,15,麻瓶,10,,,,,,,无惧箭,10,,,,,11,31,32,33,,,,1,,,,,,,Y,,,1,1,1,,,,1563,120,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
59571,真射心弓,使用樱火龙素材打造的弓，粉红色的弓身十分引人注目。,110,4,ep_yhl_10,1,1,1,2,1,10,2,0,0,1,0,0,600000,6000,0,0,0,,400213,400213,110,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,492,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,11,12,12,5,快,40,1,-1,100,,,天型3级,地型3级,强击瓶,10,接击瓶,5,毒瓶,15,,,,,无惧箭,10,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,1573,120,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
59572,Relentless【Fierce】,,110,4,ep_wlx_10,1,1,1,2,1,10,2,0,0,1,0,0,600000,6000,0,0,0,,400544,400544,110,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,453,20,15,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,6,12,8,4,特快,40,1,-1,100,,,天型2级,天型3级,强击瓶,15,毒瓶,10,麻瓶,10,,,,,无惧箭,10,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,1583,120,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
421900,鹿角弹弓·S,7天时装武器<BR>鹿角弹弓造型的S级弓时装。以精致的圣诞糖果棒作为把手，憨态可掬的圣诞麋鹿作为弹弓架，造型可爱又应景，带来了浓郁的圣诞节日气氛。,1,4,ep_ma015_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,604800,,400565,400565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,慢,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421901,鹿角弹弓·S,30天时装武器<BR>鹿角弹弓造型的S级弓时装。以精致的圣诞糖果棒作为把手，憨态可掬的圣诞麋鹿作为弹弓架，造型可爱又应景，带来了浓郁的圣诞节日气氛。,1,4,ep_ma015_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,2592000,,400565,400565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,慢,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421902,鹿角弹弓·S,365天时装武器<BR>鹿角弹弓造型的S级弓时装。以精致的圣诞糖果棒作为把手，憨态可掬的圣诞麋鹿作为弹弓架，造型可爱又应景，带来了浓郁的圣诞节日气氛。,1,4,ep_ma015_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,31536000,,400565,400565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,慢,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421903,鹿角弹弓·S,无时限时装武器<BR>鹿角弹弓造型的S级弓时装。以精致的圣诞糖果棒作为把手，憨态可掬的圣诞麋鹿作为弹弓架，造型可爱又应景，带来了浓郁的圣诞节日气氛。,1,4,ep_ma015_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,400303,0,,400565,400565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,慢,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59573,红电甲虫弓,,110,4,ep_nby_u01_10,1,1,1,2,1,10,2,0,0,1,0,0,600000,6000,0,0,0,,400543,400543,110,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,498,0,-13,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,6,12,8,5,快,40,1,-1,100,,,天型2级,天型3级,强击瓶,15,毒瓶,10,麻瓶,10,,,,,无惧箭,10,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,1347,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
59575,地心弓,,1,7,ep_hkl_10,1,1,1,2,1,10,2,0,0,1,0,0,320000,1600,0,0,0,,400546,400546,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,2,10,148,0,-12,0,0,0,0,0,0,0,0,4000000,4000000,4000000,300,0,0,34,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,6,11,8,6,快,40,1,-1,100,,,天型2级,天型3级,强击瓶,8,毒瓶,6,,,,,,,无惧箭,10,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10182,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.38,,,,0.78,,,,,,,,,,,,,,,,
